appid,currency,initial,final,discount_pct,is_free
1283400,USD,4999,4999,0,0
1293820,USD,2999,2999,0,0
1294760,USD,1999,1999,0,0
1306630,USD,1999,1999,0,0
1329500,USD,1499,1499,0,0
1344350,USD,0,0,0,1
1356670,USD,2999,2999,0,0
1372810,USD,999,999,0,0
1377360,USD,399,399,0,0
1414850,USD,4999,4999,0,0
1428310,USD,199,199,0,0
1557990,USD,499,499,0,0
1618540,USD,1199,1199,0,0
1621070,USD,999,999,0,0
1656780,USD,1799,1799,0,0
1689620,USD,5999,2399,60,0
1696810,USD,2999,2999,0,0
1787090,USD,499,499,0,0
1805480,USD,3999,3999,0,0
1812620,USD,799,799,0,0
1816570,USD,1799,1799,0,0
1829980,USD,3499,3499,0,0
1996010,USD,1999,1999,0,0
2052410,USD,3999,3999,0,0
2157560,USD,4999,4999,0,0
2703850,USD,2499,2499,0,0
2961880,USD,1499,1499,0,0
3020510,USD,1999,1999,0,0
3361470,USD,299,299,0,0
2130,USD,999,999,0,0
2700,USD,0,0,0,1
7000,USD,699,97,86,0
10220,USD,599,599,0,0
13570,USD,999,999,0,0
18500,USD,999,999,0,0
24800,USD,0,0,0,1
40960,USD,1499,1499,0,0
98800,USD,799,799,0,0
207490,USD,1999,1999,0,0
219830,USD,0,0,0,1
220260,USD,1499,1499,0,0
228400,USD,0,0,0,1
240320,USD,0,0,0,1
248860,USD,1499,1499,0,0
262280,USD,1999,1999,0,0
267530,USD,1999,1999,0,0
268870,USD,2999,2999,0,0
287630,USD,0,0,0,1
293260,USD,0,0,0,1
303310,USD,2499,2499,0,0
310360,USD,0,0,0,1
324080,USD,1499,1499,0,0
346330,USD,0,0,0,1
354240,USD,499,499,0,0
356650,USD,1999,1999,0,0
359510,USD,1999,399,80,0
360830,USD,1999,1999,0,0
361300,USD,1499,1499,0,0
376570,USD,0,0,0,1
382140,USD,999,999,0,0
402570,USD,0,0,0,1
404680,USD,1999,1999,0,0
435030,USD,0,0,0,1
442120,USD,0,0,0,1
466630,USD,1999,1999,0,0
480430,USD,0,0,0,1
485980,USD,1399,1399,0,0
490110,USD,2999,2999,0,0
493540,USD,1999,399,80,0
502800,USD,2999,2999,0,0
558420,USD,999,999,0,0
575640,USD,199,199,0,0
577940,USD,0,0,0,1
607050,USD,1999,1999,0,0
624270,USD,1999,1999,0,0
715220,USD,0,0,0,1
715560,USD,2499,2499,0,0
784950,USD,0,0,0,1
785770,USD,2999,2999,0,0
790710,USD,0,0,0,1
857980,USD,2999,2999,0,0
874390,USD,1499,1499,0,0
878750,USD,99,99,0,0
901735,USD,2499,2499,0,0
978780,USD,3999,3999,0,0
998930,USD,0,0,0,1
1000010,USD,1999,1999,0,0
1036890,USD,3999,3999,0,0
1042490,USD,1999,499,75,0
1049280,USD,699,699,0,0
1098293,USD,999,999,0,0
1135300,USD,3999,3999,0,0
1195290,USD,1499,1499,0,0
1237980,USD,1999,1999,0,0
1239520,USD,0,0,0,1
1286580,USD,2199,2199,0,0
1306580,USD,0,0,0,1
1332720,USD,1999,1999,0,0
1492070,USD,2499,2499,0,0
1546990,USD,5999,1979,67,0
1567800,USD,1999,1999,0,0
1608230,USD,1999,1999,0,0
1944570,USD,499,499,0,0
2064870,USD,0,0,0,1
2106840,USD,1999,1999,0,0
2116120,USD,2199,2199,0,0
2678990,USD,499,499,0,0
2784470,USD,1999,999,50,0
3014080,USD,5999,5999,0,0
360,USD,999,999,0,0
6880,USD,699,699,0,0
22600,USD,1999,1999,0,0
24810,USD,0,0,0,1
24840,USD,0,0,0,1
34010,USD,1999,999,50,0
64000,USD,999,999,0,0
92800,USD,999,999,0,0
220700,USD,6999,6999,0,0
223830,USD,2499,2499,0,0
264380,USD,0,0,0,1
266410,USD,999,999,0,0
270850,USD,699,699,0,0
280680,USD,999,999,0,0
311770,USD,1999,1999,0,0
320040,USD,1499,1499,0,0
329440,USD,2999,2999,0,0
339280,USD,0,0,0,1
339600,USD,0,0,0,1
353560,USD,399,399,0,0
372360,USD,1999,1999,0,0
385770,USD,0,0,0,1
417290,USD,1999,1999,0,0
420560,USD,2499,2499,0,0
421120,USD,1999,1999,0,0
440650,USD,1799,1799,0,0
443110,USD,0,0,0,1
448280,USD,1999,1999,0,0
465520,USD,0,0,0,1
466300,USD,1999,1999,0,0
493200,USD,2999,2999,0,0
507010,USD,999,999,0,0
510420,USD,999,999,0,0
513510,USD,299,299,0,0
525510,USD,1299,1299,0,0
530330,USD,0,0,0,1
533540,USD,0,0,0,1
535480,USD,1999,1999,0,0
537110,USD,999,999,0,0
541300,USD,1999,1999,0,0
563840,USD,2999,2999,0,0
564310,USD,1499,1499,0,0
584640,USD,299,299,0,0
665180,USD,0,0,0,1
761830,USD,1999,1999,0,0
788260,USD,0,0,0,1
866440,USD,0,0,0,1
907650,USD,3999,3999,0,0
963000,USD,499,499,0,0
983970,USD,2499,2499,0,0
1016950,USD,2999,2999,0,0
1064730,USD,199,199,0,0
1067850,USD,1499,1499,0,0
1072390,USD,0,0,0,1
1096710,USD,0,0,0,1
1104660,USD,1499,1499,0,0
1118240,USD,1999,1999,0,0
1131720,USD,0,0,0,1
1136370,USD,1999,1999,0,0
1142500,USD,1499,1499,0,0
1144770,USD,1499,1499,0,0
1179210,USD,1299,1299,0,0
1208260,USD,99,99,0,0
1225560,USD,1999,1999,0,0
1340480,USD,1799,1799,0,0
1393350,USD,99,99,0,0
1735700,USD,2399,2399,0,0
1737340,USD,499,499,0,0
1794960,USD,2999,2999,0,0
1796220,USD,1999,1999,0,0
1809700,USD,1999,1999,0,0
1937780,USD,3999,799,80,0
1949190,USD,299,299,0,0
1977170,USD,2499,2499,0,0
2084000,USD,1499,1499,0,0
2186320,USD,699,699,0,0
2200780,USD,599,599,0,0
2351560,USD,999,999,0,0
2637990,USD,999,999,0,0
2890830,USD,1999,1999,0,0
6030,USD,999,999,0,0
47830,USD,1999,1999,0,0
55110,USD,1999,1999,0,0
98400,USD,1499,1499,0,0
219780,USD,1999,1999,0,0
222440,USD,1499,1499,0,0
225600,USD,0,0,0,1
248310,USD,1499,1499,0,0
259550,USD,799,799,0,0
268850,USD,0,0,0,1
270210,USD,999,999,0,0
277430,USD,299,299,0,0
291410,USD,0,0,0,1
301860,USD,1999,1999,0,0
304530,USD,2999,2999,0,0
307670,USD,1999,1999,0,0
314020,USD,399,399,0,0
315430,USD,1299,1299,0,0
323220,USD,1499,1499,0,0
334940,USD,1999,1999,0,0
336390,USD,0,0,0,1
363440,USD,1499,1499,0,0
368390,USD,1499,1499,0,0
377300,USD,0,0,0,1
393520,USD,1999,1999,0,0
396900,USD,2999,2999,0,0
405710,USD,1999,1999,0,0
425220,USD,4999,499,90,0
480650,USD,1999,1999,0,0
507490,USD,2999,2999,0,0
618140,USD,499,499,0,0
623280,USD,0,0,0,1
637850,USD,0,0,0,1
667890,USD,0,0,0,1
703700,USD,999,999,0,0
720620,USD,2499,2499,0,0
724970,USD,2999,2999,0,0
788770,USD,0,0,0,1
798490,USD,2999,2999,0,0
844590,USD,1999,1999,0,0
877200,USD,2499,2499,0,0
898920,USD,1999,1999,0,0
906100,USD,2499,2499,0,0
956030,USD,1999,1999,0,0
979120,USD,1999,1999,0,0
985830,USD,2499,2499,0,0
998740,USD,1999,1999,0,0
1101190,USD,1499,1499,0,0
1112890,USD,1199,1199,0,0
1114940,USD,0,0,0,1
1127700,USD,2499,2499,0,0
1159660,USD,0,0,0,1
1204050,USD,0,0,0,1
1227650,USD,2499,2499,0,0
1263370,USD,399,399,0,0
1330460,USD,1999,1999,0,0
1337760,USD,1999,1999,0,0
1392060,USD,99,49,51,0
1436990,USD,499,499,0,0
1465860,USD,0,0,0,1
1477830,USD,799,799,0,0
1486630,USD,1999,399,80,0
1504020,USD,499,499,0,0
1545450,USD,499,499,0,0
1545560,USD,3999,3999,0,0
1570010,USD,1999,1999,0,0
1586800,USD,1999,1999,0,0
1587130,USD,2499,2499,0,0
1590910,USD,1999,1999,0,0
1718130,USD,0,0,0,1
1895350,USD,1499,1499,0,0
1988550,USD,799,799,0,0
2131650,USD,1999,1999,0,0
2254890,USD,2999,2999,0,0
2287520,USD,3999,3999,0,0
2501600,USD,1499,1499,0,0
2842040,USD,6999,6999,0,0
3062930,USD,799,799,0,0
3132990,USD,0,0,0,1
8800,USD,999,999,0,0
12810,USD,999,999,0,0
21980,USD,999,999,0,0
35000,USD,999,999,0,0
35130,USD,999,149,85,0
47400,USD,2999,2999,0,0
47700,USD,0,0,0,1
91200,USD,999,999,0,0
104200,USD,0,0,0,1
213850,USD,0,0,0,1
224960,USD,699,349,50,0
227100,USD,1499,1499,0,0
242820,USD,499,499,0,0
253900,USD,999,999,0,0
280220,USD,1499,1499,0,0
315810,USD,1999,1999,0,0
326480,USD,1499,1499,0,0
343860,USD,1999,1999,0,0
346940,USD,1999,1999,0,0
352460,USD,0,0,0,1
378370,USD,0,0,0,1
384490,USD,2999,2999,0,0
405900,USD,1999,1999,0,0
411370,USD,2499,2499,0,0
423580,USD,1999,1999,0,0
438490,USD,4999,499,90,0
439350,USD,0,0,0,1
441870,USD,299,299,0,0
462930,USD,0,0,0,1
466910,USD,0,0,0,1
499440,USD,299,299,0,0
517710,USD,1999,599,70,0
530620,USD,0,0,0,1
541210,USD,3999,3999,0,0
597180,USD,3999,999,75,0
622220,USD,4999,4999,0,0
632350,USD,2999,2999,0,0
680360,USD,1199,1199,0,0
742300,USD,2999,2999,0,0
750130,USD,3999,3999,0,0
773370,USD,1699,1699,0,0
797430,USD,0,0,0,1
798460,USD,4999,749,85,0
916730,USD,799,799,0,0
921800,USD,2999,299,90,0
966330,USD,699,139,80,0
978520,USD,1999,1999,0,0
1009850,USD,799,799,0,0
1026680,USD,1999,1999,0,0
1051310,USD,1699,1699,0,0
1089130,USD,0,0,0,1
1122050,USD,1299,1299,0,0
1211630,USD,2999,2999,0,0
1218250,USD,0,0,0,1
1236300,USD,0,0,0,1
1351080,USD,2299,2299,0,0
1407450,USD,1799,1799,0,0
1434480,USD,3499,3499,0,0
1462570,USD,2999,2999,0,0
1469610,USD,3999,3999,0,0
1507970,USD,0,0,0,1
1556200,USD,1999,1999,0,0
1567020,USD,3999,3999,0,0
1591520,USD,99,99,0,0
1609080,USD,899,899,0,0
1625080,USD,0,0,0,1
1695840,USD,499,499,0,0
1944790,USD,2499,2499,0,0
2000890,USD,2999,2999,0,0
2059790,USD,899,899,0,0
2161440,USD,2499,2499,0,0
2223840,USD,2999,2999,0,0
2342950,USD,599,599,0,0
2361680,USD,1499,1499,0,0
2427410,USD,1999,1339,33,0
2497920,USD,999,999,0,0
2506160,USD,999,999,0,0
2591280,USD,3499,3499,0,0
2963880,USD,899,899,0,0
3167550,USD,599,599,0,0
13600,USD,999,999,0,0
33220,USD,999,999,0,0
33229,USD,0,0,0,1
215830,USD,0,0,0,1
222750,USD,1999,1999,0,0
233150,USD,999,999,0,0
234330,USD,0,0,0,1
237850,USD,2499,2499,0,0
247660,USD,2499,2499,0,0
247950,USD,1499,1499,0,0
251130,USD,1499,1499,0,0
255520,USD,0,0,0,1
258180,USD,999,999,0,0
304410,USD,499,499,0,0
322110,USD,1499,1499,0,0
341000,USD,1499,1499,0,0
345350,USD,1999,1999,0,0
366250,USD,799,799,0,0
373770,USD,299,299,0,0
375820,USD,1499,1499,0,0
388210,USD,1499,1499,0,0
390670,USD,0,0,0,1
391040,USD,0,0,0,1
404590,USD,2999,2999,0,0
449540,USD,99,99,0,0
452060,USD,999,999,0,0
464340,USD,1499,1499,0,0
471550,USD,1999,1999,0,0
512470,USD,0,0,0,1
536930,USD,0,0,0,1
559100,USD,3999,3999,0,0
568090,USD,799,799,0,0
574980,USD,1999,1999,0,0
586980,USD,0,0,0,1
595690,USD,1499,1499,0,0
635320,USD,1999,1999,0,0
702890,USD,1999,1999,0,0
705220,USD,0,0,0,1
712730,USD,499,499,0,0
738540,USD,4999,4999,0,0
745880,USD,1499,1499,0,0
805940,USD,299,65,78,0
862690,USD,0,0,0,1
939510,USD,0,0,0,1
963930,USD,1999,1999,0,0
965580,USD,1499,1499,0,0
976890,USD,2499,2499,0,0
980300,USD,799,799,0,0
994910,USD,0,0,0,1
1049100,USD,1499,1499,0,0
1069640,USD,2999,2999,0,0
1197570,USD,1699,1699,0,0
1260520,USD,1999,1999,0,0
1291010,USD,1699,1699,0,0
1294810,USD,3999,3999,0,0
1369340,USD,299,98,67,0
1403370,USD,0,0,0,1
1413480,USD,4999,4999,0,0
1422130,USD,3499,3499,0,0
1478220,USD,0,0,0,1
1494420,USD,1999,1999,0,0
1515950,USD,5999,1499,75,0
1579380,USD,1999,1999,0,0
1592280,USD,2499,2499,0,0
1607680,USD,1499,1499,0,0
1644940,USD,1999,1999,0,0
1674470,USD,0,0,0,1
1682970,USD,1499,1499,0,0
1792250,USD,1999,1999,0,0
1901370,USD,1299,1299,0,0
1903620,USD,2499,2499,0,0
1924490,USD,1999,1999,0,0
2022180,USD,299,299,0,0
2106520,USD,999,999,0,0
2124120,USD,2499,2499,0,0
2167960,USD,0,0,0,1
2239710,USD,2499,2499,0,0
2250060,USD,0,0,0,1
2497900,USD,799,799,0,0
3107230,USD,3999,3999,0,0
1520,USD,1199,1199,0,0
6850,USD,899,899,0,0
6900,USD,799,799,0,0
9880,USD,0,0,0,1
12320,USD,999,999,0,0
13240,USD,0,0,0,1
15700,USD,299,299,0,0
33100,USD,499,499,0,0
204240,USD,999,999,0,0
214870,USD,1999,1999,0,0
246090,USD,999,999,0,0
250420,USD,0,0,0,1
272270,USD,3499,3499,0,0
275100,USD,2499,2499,0,0
289690,USD,1999,299,85,0
290790,USD,2999,2999,0,0
302590,USD,0,0,0,1
311240,USD,1999,1999,0,0
315460,USD,1199,1199,0,0
317470,USD,0,0,0,1
356400,USD,1999,1999,0,0
356500,USD,599,599,0,0
358130,USD,1499,1499,0,0
380840,USD,0,0,0,1
386880,USD,499,499,0,0
414530,USD,0,0,0,1
466500,USD,899,899,0,0
479130,USD,0,0,0,1
491530,USD,1499,1499,0,0
511680,USD,3999,3999,0,0
523660,USD,2499,2499,0,0
604450,USD,199,199,0,0
619820,USD,1999,1999,0,0
628670,USD,3499,3499,0,0
660880,USD,0,0,0,1
684450,USD,2999,2999,0,0
711810,USD,0,0,0,1
743390,USD,899,80,91,0
743890,USD,1999,1999,0,0
785790,USD,1999,1999,0,0
809140,USD,1799,1799,0,0
814480,USD,0,0,0,1
838310,USD,999,999,0,0
840260,USD,0,0,0,1
848480,USD,2499,2499,0,0
860890,USD,1999,1999,0,0
873940,USD,2499,2499,0,0
897220,USD,4499,4499,0,0
915310,USD,299,299,0,0
979060,USD,0,0,0,1
1018800,USD,1499,1499,0,0
1025580,USD,0,0,0,1
1028310,USD,2499,2499,0,0
1058020,USD,999,999,0,0
1101450,USD,99,99,0,0
1139940,USD,1099,1099,0,0
1150640,USD,3999,3999,0,0
1155970,USD,1099,1099,0,0
1164850,USD,99,99,0,0
1166860,USD,2999,2999,0,0
1216060,USD,4999,4999,0,0
1238880,USD,3999,3999,0,0
1283190,USD,1499,1499,0,0
1286320,USD,5999,959,84,0
1293180,USD,2499,874,65,0
1304680,USD,499,499,0,0
1410640,USD,3999,3999,0,0
1486350,USD,0,0,0,1
1546970,USD,5999,1979,67,0
1675830,USD,1999,1999,0,0
1860510,USD,2999,2999,0,0
1888430,USD,0,0,0,1
2014780,USD,5999,5999,0,0
2059170,USD,2499,2499,0,0
2380050,USD,2499,2499,0,0
2421410,USD,1299,1299,0,0
2582560,USD,0,0,0,1
3021100,USD,1999,1999,0,0
3228590,USD,2499,1249,50,0
3399950,USD,99,99,0,0
13210,USD,0,0,0,1
13230,USD,0,0,0,1
23310,USD,0,0,0,1
205910,USD,1199,1199,0,0
208500,USD,0,0,0,1
209100,USD,0,0,0,1
231200,USD,2499,2499,0,0
234190,USD,499,499,0,0
235210,USD,1499,299,80,0
236150,USD,3499,3499,0,0
238260,USD,0,0,0,1
246840,USD,799,799,0,0
247910,USD,1499,1499,0,0
266210,USD,349,349,0,0
286000,USD,1999,1999,0,0
292410,USD,299,299,0,0
296490,USD,999,999,0,0
322920,USD,0,0,0,1
359840,USD,1599,1599,0,0
384110,USD,1299,1299,0,0
389170,USD,1499,1499,0,0
395200,USD,999,999,0,0
409590,USD,999,999,0,0
461430,USD,2499,2499,0,0
461870,USD,0,0,0,1
475190,USD,699,699,0,0
503300,USD,0,0,0,1
504210,USD,1499,1499,0,0
568570,USD,799,799,0,0
568770,USD,0,0,0,1
570840,USD,0,0,0,1
571260,USD,5999,5999,0,0
588210,USD,0,0,0,1
592580,USD,0,0,0,1
641780,USD,999,999,0,0
667720,USD,1999,1999,0,0
671440,USD,2999,2999,0,0
678900,USD,1999,399,80,0
688470,USD,699,699,0,0
696170,USD,2999,2999,0,0
723390,USD,999,999,0,0
729000,USD,1999,1999,0,0
822240,USD,0,0,0,1
828740,USD,1699,1699,0,0
895620,USD,2499,2499,0,0
991170,USD,1999,1999,0,0
992310,USD,0,0,0,1
1002560,USD,399,399,0,0
1058830,USD,1999,1999,0,0
1094780,USD,1399,1399,0,0
1108320,USD,699,699,0,0
1153640,USD,2499,249,90,0
1158370,USD,3499,3499,0,0
1160220,USD,1999,1999,0,0
1164050,USD,799,799,0,0
1171370,USD,0,0,0,1
1182110,USD,1999,1999,0,0
1207590,USD,0,0,0,1
1293860,USD,0,0,0,1
1395560,USD,99,49,51,0
1509820,USD,0,0,0,1
1575870,USD,0,0,0,1
1646850,USD,1999,1999,0,0
1658040,USD,1999,1999,0,0
1684350,USD,3499,3499,0,0
1755830,USD,2499,2499,0,0
1900340,USD,299,299,0,0
1919460,USD,99,99,0,0
2155180,USD,3499,3499,0,0
2168680,USD,1999,1999,0,0
2201710,USD,1999,1999,0,0
2262770,USD,499,499,0,0
2299900,USD,1099,1099,0,0
2318310,USD,1499,1499,0,0
2321210,USD,1499,1499,0,0
2344320,USD,0,0,0,1
2477340,USD,3999,3999,0,0
2529820,USD,499,299,40,0
2660460,USD,999,999,0,0
2840770,USD,2999,2999,0,0
3020,USD,999,999,0,0
4720,USD,0,0,0,1
6550,USD,0,0,0,1
29800,USD,999,999,0,0
39190,USD,699,699,0,0
201510,USD,3999,999,75,0
212200,USD,0,0,0,1
214190,USD,0,0,0,1
220820,USD,999,999,0,0
243800,USD,2499,2499,0,0
255420,USD,0,0,0,1
257750,USD,499,499,0,0
260430,USD,0,0,0,1
265690,USD,0,0,0,1
270170,USD,0,0,0,1
305050,USD,0,0,0,1
322210,USD,999,999,0,0
329130,USD,1499,1499,0,0
331360,USD,0,0,0,1
337950,USD,0,0,0,1
348250,USD,0,0,0,1
375530,USD,2499,2499,0,0
388080,USD,699,699,0,0
433550,USD,1999,1999,0,0
442070,USD,999,999,0,0
445190,USD,2999,2999,0,0
466130,USD,2999,2999,0,0
489360,USD,999,999,0,0
494150,USD,999,999,0,0
497180,USD,699,699,0,0
513000,USD,0,0,0,1
569860,USD,1999,1999,0,0
575550,USD,0,0,0,1
581270,USD,999,999,0,0
591960,USD,0,0,0,1
598330,USD,2499,2499,0,0
623940,USD,799,799,0,0
666150,USD,2999,2999,0,0
711660,USD,1499,1499,0,0
720280,USD,199,199,0,0
747200,USD,1499,1499,0,0
798420,USD,0,0,0,1
842100,USD,2999,2999,0,0
855740,USD,1999,1999,0,0
867290,USD,1499,1499,0,0
878380,USD,0,0,0,1
953880,USD,1499,1499,0,0
1020790,USD,5999,2399,60,0
1057700,USD,0,0,0,1
1079800,USD,2999,2999,0,0
1092720,USD,0,0,0,1
1097350,USD,3999,3999,0,0
1106750,USD,0,0,0,1
1138850,USD,1999,1999,0,0
1146970,USD,999,999,0,0
1148760,USD,2499,2499,0,0
1201230,USD,1699,1699,0,0
1220840,USD,1399,1399,0,0
1269370,USD,1999,1999,0,0
1269950,USD,999,999,0,0
1274600,USD,2799,2799,0,0
1335830,USD,2499,2499,0,0
1402020,USD,0,0,0,1
1406850,USD,1999,1999,0,0
1444480,USD,1999,1999,0,0
1521580,USD,999,999,0,0
1527910,USD,0,0,0,1
1534980,USD,1999,1999,0,0
1544360,USD,1999,1999,0,0
1574240,USD,1999,1999,0,0
1602010,USD,2999,2999,0,0
1902710,USD,1099,1099,0,0
1969080,USD,199,199,0,0
1981820,USD,1999,1999,0,0
2070550,USD,399,399,0,0
2103130,USD,899,899,0,0
2128940,USD,999,999,0,0
2395210,USD,3999,3999,0,0
2751000,USD,2999,2999,0,0
2820820,USD,1499,1499,0,0
2270,USD,499,499,0,0
7760,USD,499,499,0,0
15170,USD,999,999,0,0
17330,USD,1999,1999,0,0
32330,USD,1999,1999,0,0
39680,USD,999,999,0,0
45770,USD,1999,499,75,0
55140,USD,1999,1999,0,0
63710,USD,999,999,0,0
115100,USD,999,999,0,0
211600,USD,699,174,75,0
220860,USD,499,499,0,0
227600,USD,1499,374,75,0
242880,USD,1999,1999,0,0
243930,USD,699,83,88,0
251170,USD,0,0,0,1
251730,USD,2399,2399,0,0
252110,USD,1499,1499,0,0
270450,USD,999,999,0,0
286340,USD,0,0,0,1
306760,USD,2999,2999,0,0
308420,USD,1499,1499,0,0
334920,USD,0,0,0,1
335330,USD,0,0,0,1
338170,USD,899,899,0,0
359310,USD,1999,1999,0,0
370360,USD,699,699,0,0
378720,USD,1999,1999,0,0
401190,USD,99,99,0,0
402330,USD,299,299,0,0
408410,USD,1999,1999,0,0
411830,USD,1999,1999,0,0
421050,USD,1999,1999,0,0
433530,USD,2999,2999,0,0
449800,USD,3999,3999,0,0
525480,USD,4999,4999,0,0
543870,USD,1999,999,50,0
552590,USD,1999,1999,0,0
562500,USD,1499,1499,0,0
577230,USD,399,399,0,0
801630,USD,2499,2499,0,0
821880,USD,1999,1999,0,0
834740,USD,899,899,0,0
899970,USD,499,499,0,0
956680,USD,2499,2499,0,0
979920,USD,0,0,0,1
1025600,USD,1499,1499,0,0
1039880,USD,2499,2499,0,0
1040230,USD,1999,1999,0,0
1076200,USD,2499,174,93,0
1108590,USD,1999,199,90,0
1130410,USD,1499,1499,0,0
1143810,USD,1999,1999,0,0
1158980,USD,0,0,0,1
1173820,USD,1799,1799,0,0
1191840,USD,499,499,0,0
1201540,USD,2499,2499,0,0
1230410,USD,0,0,0,1
1233270,USD,1999,1999,0,0
1245560,USD,2499,2499,0,0
1292630,USD,0,0,0,1
1321680,USD,3999,3999,0,0
1343670,USD,1499,1499,0,0
1419860,USD,0,0,0,1
1455630,USD,1249,1249,0,0
1472660,USD,1999,1999,0,0
1555110,USD,799,119,85,0
1658150,USD,1999,1999,0,0
1658280,USD,4999,4999,0,0
1807080,USD,1499,1499,0,0
1848450,USD,499,499,0,0
2019810,USD,1499,1499,0,0
2089600,USD,1799,1799,0,0
2221920,USD,3999,3999,0,0
2362300,USD,2999,2999,0,0
2455640,USD,4999,4999,0,0
2698780,USD,999,999,0,0
2758000,USD,699,699,0,0
2826180,USD,499,499,0,0
3068300,USD,0,0,0,1
2200,USD,1499,1499,0,0
3700,USD,799,799,0,0
6120,USD,999,999,0,0
6800,USD,499,499,0,0
22180,USD,999,999,0,0
22230,USD,999,999,0,0
205230,USD,1499,374,75,0
208750,USD,1499,1499,0,0
226720,USD,2499,299,88,0
230070,USD,1499,1499,0,0
235340,USD,0,0,0,1
243120,USD,0,0,0,1
244710,USD,1499,1499,0,0
246580,USD,2599,649,75,0
249650,USD,999,999,0,0
251290,USD,2999,2999,0,0
251950,USD,0,0,0,1
269190,USD,2999,299,90,0
286040,USD,499,499,0,0
290770,USD,999,999,0,0
324310,USD,999,999,0,0
359390,USD,999,999,0,0
364420,USD,999,999,0,0
370910,USD,999,999,0,0
400170,USD,4499,4499,0,0
405820,USD,1999,1999,0,0
416680,USD,1299,1299,0,0
482920,USD,0,0,0,1
502280,USD,5999,5999,0,0
506140,USD,0,0,0,1
512250,USD,199,199,0,0
522210,USD,1499,1499,0,0
540840,USD,999,149,85,0
582270,USD,1499,1499,0,0
598550,USD,1999,1999,0,0
646270,USD,999,999,0,0
699920,USD,799,799,0,0
766370,USD,0,0,0,1
799070,USD,199,199,0,0
817130,USD,0,0,0,1
853770,USD,1999,1999,0,0
874240,USD,0,0,0,1
937310,USD,0,0,0,1
994220,USD,1999,1999,0,0
1028630,USD,2999,2999,0,0
1062810,USD,2999,2999,0,0
1072040,USD,3999,3999,0,0
1104380,USD,2499,2499,0,0
1104640,USD,0,0,0,1
1134100,USD,1999,1999,0,0
1147660,USD,0,0,0,1
1154810,USD,1999,1999,0,0
1161590,USD,1999,1999,0,0
1194930,USD,2499,2499,0,0
1214650,USD,2999,2999,0,0
1265860,USD,0,0,0,1
1278540,USD,1999,1999,0,0
1282150,USD,3999,3999,0,0
1286220,USD,4999,4999,0,0
1351240,USD,3499,1119,68,0
1416130,USD,0,0,0,1
1451090,USD,4999,4999,0,0
1481080,USD,1999,1999,0,0
1546570,USD,499,499,0,0
1547890,USD,1999,1999,0,0
1668690,USD,1499,1499,0,0
1672500,USD,8999,3599,60,0
1730590,USD,1999,1999,0,0
1776970,USD,3999,3999,0,0
1902960,USD,3999,3999,0,0
1920490,USD,3999,3999,0,0
1939970,USD,2499,2499,0,0
1967630,USD,2799,979,65,0
2078450,USD,1999,1999,0,0
2244130,USD,2200,2200,0,0
2418520,USD,2599,2599,0,0
2701660,USD,5999,5999,0,0
2742830,USD,2499,2499,0,0
2763670,USD,999,999,0,0
2967990,USD,3999,3999,0,0
7830,USD,499,499,0,0
13500,USD,999,999,0,0
205650,USD,1999,199,90,0
214170,USD,599,599,0,0
227780,USD,999,999,0,0
281640,USD,2499,2499,0,0
312280,USD,0,0,0,1
312610,USD,799,799,0,0
314410,USD,1299,1299,0,0
326410,USD,999,999,0,0
335620,USD,1499,1499,0,0
354380,USD,999,999,0,0
391270,USD,0,0,0,1
406350,USD,2499,2499,0,0
407840,USD,99,99,0,0
412880,USD,499,49,90,0
419480,USD,3499,3499,0,0
447150,USD,1499,1499,0,0
512790,USD,2499,2499,0,0
530320,USD,1999,1999,0,0
555210,USD,0,0,0,1
617160,USD,1599,1599,0,0
628070,USD,3999,3999,0,0
649950,USD,3999,799,80,0
718560,USD,1999,1999,0,0
732370,USD,999,999,0,0
776490,USD,1099,1099,0,0
840140,USD,2499,2499,0,0
869760,USD,0,0,0,1
880950,USD,2499,2499,0,0
887570,USD,2999,2999,0,0
893030,USD,199,199,0,0
921590,USD,0,0,0,1
941460,USD,1999,1999,0,0
963710,USD,1199,1199,0,0
967250,USD,299,65,78,0
968250,USD,2599,2599,0,0
1026820,USD,0,0,0,1
1038740,USD,199,199,0,0
1043260,USD,1499,1499,0,0
1051690,USD,2499,2499,0,0
1054510,USD,1199,1199,0,0
1058450,USD,5999,1499,75,0
1106850,USD,0,0,0,1
1111210,USD,0,0,0,1
1114220,USD,1499,1499,0,0
1126310,USD,1199,1199,0,0
1137300,USD,4499,449,90,0
1148510,USD,99,99,0,0
1197260,USD,0,0,0,1
1209490,USD,999,999,0,0
1210250,USD,0,0,0,1
1218900,USD,199,199,0,0
1220140,USD,2999,2999,0,0
1230530,USD,3999,999,75,0
1236990,USD,0,0,0,1
1257290,USD,0,0,0,1
1268590,USD,3999,3999,0,0
1287840,USD,3999,3999,0,0
1310410,USD,3999,3999,0,0
1358700,USD,3999,3999,0,0
1394270,USD,0,0,0,1
1422440,USD,2999,1499,50,0
1485590,USD,1499,1499,0,0
1556100,USD,3999,3999,0,0
1578860,USD,299,299,0,0
1654660,USD,1999,1999,0,0
1876590,USD,1999,1999,0,0
1887400,USD,1999,1999,0,0
1953520,USD,3999,399,90,0
1954420,USD,0,0,0,1
2181610,USD,999,999,0,0
2230650,USD,2999,2999,0,0
2440380,USD,999,999,0,0
